experiment_id,student_id,problem_id,problem_part,scaffold_id,problem_condition,start_time,end_time,session_count,time_on_task,first_response_or_request_time,first_answer,correct,reported_score,answer_before_tutoring,attempt_count,hints_available,hints_given,scaffold_problems_available,scaffold_problems_given,explanation_available,explanation_given,answer_given,assistments_reference_problem_log_id
PSAUTWT,98603,PRA4QQX,1,,Unknown,2020-11-09 12:43:47.475000-05:00,2020-11-09 12:43:52.233000-05:00,1,4.758,4.753,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,71703235
PSAUTWT,98603,PRA4QJZ,1,,Unknown,2020-11-09 12:43:53.898000-05:00,2020-11-09 12:44:00.680000-05:00,1,6.782,6.779,I want to use my teacher's recommendation (3 right in a row).,True,1.0,True,1,0,0,0,0,False,False,False,71703370
PSAUTWT,98603,PRA4QPA,1,,Treatment 1,2020-11-09 12:44:02.527000-05:00,2020-11-09 12:44:06.639000-05:00,1,4.112,4.108,180,True,1.0,True,1,1,0,0,0,False,False,False,71703533
PSAUTWT,98603,PRA4QPB,1,,Treatment 1,2020-11-09 12:44:09.532000-05:00,2020-11-09 12:44:13.697000-05:00,1,4.165,4.162,360,True,1.0,True,1,1,0,0,0,False,False,False,71703673
PSAUTWT,98603,PRA4QPC,1,,Treatment 1,2020-11-09 12:44:15.098000-05:00,2020-11-09 12:44:30.928000-05:00,1,15.83,15.827,810,True,1.0,True,1,1,0,0,0,False,False,False,71703781
PSAUTWT,98603,PRA4QQY,1,,Unknown,2020-11-09 12:44:32.144000-05:00,2020-11-09 12:44:37.669000-05:00,1,5.525,5.523,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,71704115
PSAUTWT,119946,PRA4QQX,1,,Unknown,2020-05-11 10:44:03.654000-04:00,2020-05-11 10:44:21.068000-04:00,1,17.414,17.403,"(0%) No, I can’t solve these problems",False,0.0,True,1,0,0,0,0,False,False,False,24537650
PSAUTWT,119946,PRA4QPA,1,,Control 3,2020-05-11 10:44:24.118000-04:00,2020-05-11 10:46:08.889000-04:00,1,104.771,104.762,180,True,1.0,True,1,1,0,0,0,False,False,False,24537944
PSAUTWT,119946,PRA4QPB,1,,Control 3,2020-05-11 10:46:10.799000-04:00,2020-05-11 10:46:39.475000-04:00,1,28.676,28.667,360,True,1.0,True,1,1,0,0,0,False,False,False,24539466
PSAUTWT,119946,PRA4QPC,1,,Control 3,2020-05-11 10:46:41.030000-04:00,2020-05-11 10:47:06.212000-04:00,1,25.182,25.173,810,True,1.0,True,1,1,0,0,0,False,False,False,24539928
PSAUTWT,119946,PRA4QPD,1,,Control 3,2020-05-11 10:47:11.261000-04:00,2020-05-11 10:48:06.613000-04:00,1,55.352,55.347,160,True,1.0,True,1,1,0,0,0,False,False,False,24540359
PSAUTWT,119946,PRA547E,1,,Unknown,2020-05-11 10:48:08.762000-04:00,2020-05-11 10:48:16.064000-04:00,1,7.302,7.296,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24541170
PSAUTWT,119946,PRA4QQY,1,,Unknown,2020-05-11 10:48:17.657000-04:00,2020-05-11 10:48:28.761000-04:00,1,11.104,11.098,(25%) I don’t think I can solve these problems,False,0.0,True,1,0,0,0,0,False,False,False,24541301
PSAUTWT,120164,PRA4QQX,1,,Unknown,2020-05-11 09:05:58.561000-04:00,2020-05-11 09:06:20.112000-04:00,1,21.551,21.548,(25%) I don’t think I can solve these problems,False,0.0,True,1,0,0,0,0,False,False,False,24466682
PSAUTWT,120164,PRA4QPA,1,,Control 3,2020-05-11 09:06:21.800000-04:00,2020-05-11 09:08:20.328000-04:00,1,118.528,105.47,189,False,0.0,True,2,1,0,0,0,False,False,True,24466842
PSAUTWT,120164,PRA4QPB,1,,Control 3,2020-05-11 09:08:22.584000-04:00,2020-05-11 09:09:47.686000-04:00,1,85.102,69.003,270,False,0.0,True,2,1,0,0,0,False,False,True,24467829
PSAUTWT,120164,PRA4QPC,1,,Control 3,2020-05-11 09:10:15.764000-04:00,2020-05-11 09:10:36.989000-04:00,1,21.225,7.306,810,False,0.0,False,1,1,0,0,0,False,False,True,24468760
PSAUTWT,120164,PRA4QPD,1,,Control 3,2020-05-11 09:10:38.557000-04:00,2020-05-11 09:20:31.543000-04:00,1,592.986,592.973,160,True,1.0,True,1,1,0,0,0,False,False,False,24468953
PSAUTWT,120164,PRA4QPE,1,,Control 3,2020-05-11 09:20:32.615000-04:00,2020-05-11 09:21:29.454000-04:00,1,56.839,56.837,240,True,1.0,True,1,1,0,0,0,False,False,False,24474154
PSAUTWT,120164,PRA4QPF,1,,Control 3,2020-05-11 09:21:31.463000-04:00,2020-05-11 09:22:35.833000-04:00,1,64.37,56.556,130,False,0.666666666666667,True,2,1,0,0,0,False,False,False,24474764
PSAUTWT,120164,PRA4QPG,1,,Control 3,2020-05-11 09:22:37.137000-04:00,2020-05-11 09:23:38.701000-04:00,1,61.564,61.563,320,True,1.0,True,1,1,0,0,0,False,False,False,24475412
PSAUTWT,120164,PRA4QPH,1,,Control 3,2020-05-11 09:23:40.532000-04:00,2020-05-11 09:25:01.989000-04:00,1,81.457,81.455,200,True,1.0,True,1,1,0,0,0,False,False,False,24475998
PSAUTWT,120164,PRA4QPJ,1,,Control 3,2020-05-11 09:25:05.543000-04:00,2020-05-11 09:25:55.357000-04:00,1,49.814,49.813,350,True,1.0,True,1,1,0,0,0,False,False,False,24476756
PSAUTWT,120164,PRA4QPK,1,,Control 3,2020-05-11 09:25:57.233000-04:00,2020-05-11 09:27:52.254000-04:00,1,115.021,115.019,400,True,1.0,True,1,1,0,0,0,False,False,False,24477260
PSAUTWT,120164,PRA547E,1,,Unknown,2020-05-11 09:27:53.846000-04:00,2020-05-11 09:28:00.395000-04:00,1,6.549,6.547,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24478378
PSAUTWT,120164,PRA4QQY,1,,Unknown,2020-05-11 09:28:02.629000-04:00,2020-05-11 09:28:08.963000-04:00,1,6.334,6.332,"(0%) No, I can’t solve these problems",False,0.0,True,1,0,0,0,0,False,False,False,24478471
PSAUTWT,120233,PRA4QQX,1,,Unknown,2020-05-11 09:11:39.035000-04:00,2020-05-11 09:11:53.862000-04:00,1,14.827,14.823,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24469423
PSAUTWT,120233,PRA4QPA,1,,Control 2,2020-05-11 09:11:55.373000-04:00,2020-05-11 09:12:12.298000-04:00,1,16.925,16.917,180,True,1.0,True,1,1,0,0,0,False,False,False,24469564
PSAUTWT,120233,PRA4QPB,1,,Control 2,2020-05-11 09:12:13.485000-04:00,2020-05-11 09:20:27.244000-04:00,1,493.759,493.755,360,True,1.0,True,1,1,0,0,0,False,False,False,24469716
PSAUTWT,120233,PRA4QPC,1,,Control 2,2020-05-11 09:20:53.028000-04:00,2020-05-11 09:21:09.494000-04:00,1,16.466,16.464,810,True,1.0,True,1,1,0,0,0,False,False,False,24474164
PSAUTWT,120233,PRA547E,1,,Unknown,2020-05-11 09:21:10.472000-04:00,2020-05-11 09:21:20.609000-04:00,1,10.137,10.135,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24474337
PSAUTWT,120233,PRA4QQY,1,,Unknown,2020-05-11 09:21:21.864000-04:00,2020-05-11 09:22:27.142000-04:00,1,65.278,65.276,(75%) I think I can solve these problems,True,1.0,True,1,0,0,0,0,False,False,False,24474460
PSAUTWT,120325,PRA4QQX,1,,Unknown,2020-05-11 11:32:56.733000-04:00,2020-05-11 11:33:06.816000-04:00,1,10.083,10.077,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24582925
PSAUTWT,120325,PRA4QPA,1,,Control 3,2020-05-11 11:33:09.749000-04:00,2020-05-11 11:33:29.453000-04:00,1,19.704,19.7,180,True,1.0,True,1,1,0,0,0,False,False,False,24583150
PSAUTWT,120325,PRA4QPB,1,,Control 3,2020-05-11 11:33:29.732000-04:00,2020-05-11 11:34:55.233000-04:00,1,85.501,85.497,360,True,1.0,True,1,1,0,0,0,False,False,False,24583471
PSAUTWT,120325,PRA4QPC,1,,Control 3,2020-05-11 11:34:55.673000-04:00,2020-05-11 11:36:50.713000-04:00,1,115.04,115.038,810,True,1.0,True,1,1,0,0,0,False,False,False,24584853
PSAUTWT,120325,PRA4QPD,1,,Control 3,2020-05-11 11:36:51.169000-04:00,2020-05-11 11:37:16.443000-04:00,1,25.274,12.822,1609,False,0.666666666666667,True,2,1,0,0,0,False,False,False,24586815
PSAUTWT,120325,PRA4QPE,1,,Control 3,2020-05-11 11:37:16.815000-04:00,2020-05-11 11:37:58.343000-04:00,1,41.528,41.526,240,True,1.0,True,1,1,0,0,0,False,False,False,24587295
PSAUTWT,120325,PRA4QPF,1,,Control 3,2020-05-11 11:37:58.830000-04:00,2020-05-11 11:38:16.296000-04:00,1,17.466,17.463,140,True,1.0,True,1,1,0,0,0,False,False,False,24588057
PSAUTWT,120325,PRA4QPG,1,,Control 3,2020-05-11 11:38:16.716000-04:00,2020-05-11 11:38:46.146000-04:00,1,29.43,29.426,320,True,1.0,True,1,1,0,0,0,False,False,False,24588350
PSAUTWT,120325,PRA4QPH,1,,Control 3,2020-05-11 11:38:46.559000-04:00,2020-05-11 11:38:58.898000-04:00,1,12.339,12.336,200,True,1.0,True,1,1,0,0,0,False,False,False,24588855
PSAUTWT,120325,PRA547E,1,,Unknown,2020-05-11 11:38:59.262000-04:00,2020-05-11 11:39:05.111000-04:00,1,5.849,5.846,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24589100
PSAUTWT,120325,PRA4QQY,1,,Unknown,2020-05-11 11:39:07.776000-04:00,2020-05-11 11:46:14.660000-04:00,1,426.884,426.881,(75%) I think I can solve these problems,True,1.0,True,1,0,0,0,0,False,False,False,24589233
PSAUTWT,120338,PRA4QQX,1,,Unknown,2020-05-11 11:29:55.569000-04:00,2020-05-11 11:30:15.416000-04:00,1,19.847,19.84,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24579825
PSAUTWT,120338,PRA4QPA,1,,Control 3,2020-05-11 11:30:18.909000-04:00,2020-05-11 11:30:48.354000-04:00,1,29.445,29.42,180,True,1.0,True,1,1,0,0,0,False,False,False,24580201
PSAUTWT,120338,PRA4QPB,1,,Control 3,2020-05-11 11:30:49.549000-04:00,2020-05-11 11:31:51.331000-04:00,1,61.782,61.778,360,True,1.0,True,1,1,0,0,0,False,False,False,24580737
PSAUTWT,120338,PRA4QPC,1,,Control 3,2020-05-11 11:31:52.999000-04:00,2020-05-11 11:33:48.236000-04:00,1,115.237,26.423,900,False,0.0,True,4,1,0,0,0,False,False,False,24581894
PSAUTWT,120338,PRA4QPD,1,,Control 3,2020-05-11 11:33:49.693000-04:00,2020-05-11 11:34:36.345000-04:00,1,46.652,46.648,160,True,1.0,True,1,1,0,0,0,False,False,False,24583799
PSAUTWT,120338,PRA4QPE,1,,Control 3,2020-05-11 11:34:37.404000-04:00,2020-05-11 11:37:48.046000-04:00,1,190.642,24.405,320,False,0.666666666666667,True,2,1,0,0,0,False,False,False,24584576
PSAUTWT,120338,PRA4QPF,1,,Control 3,2020-05-11 11:37:49.215000-04:00,2020-05-11 11:39:01.687000-04:00,1,72.472,72.467,140,True,1.0,True,1,1,0,0,0,False,False,False,24587884
PSAUTWT,120338,PRA4QPG,1,,Control 3,2020-05-11 11:39:02.950000-04:00,2020-05-11 11:40:16.156000-04:00,1,73.206,73.202,320,True,1.0,True,1,1,0,0,0,False,False,False,24589158
PSAUTWT,120338,PRA4QPH,1,,Control 3,2020-05-11 11:40:17.589000-04:00,2020-05-11 11:40:36.643000-04:00,1,19.054,19.051,200,True,1.0,True,1,1,0,0,0,False,False,False,24594095
PSAUTWT,120338,PRA4QPJ,1,,Control 3,2020-05-11 11:40:37.674000-04:00,2020-05-11 11:40:54.950000-04:00,1,17.276,17.273,350,True,1.0,True,1,1,0,0,0,False,False,False,24594096
PSAUTWT,120338,PRA547E,1,,Unknown,2020-05-11 11:40:56.096000-04:00,2020-05-11 11:41:00.599000-04:00,1,4.503,4.499,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24594097
PSAUTWT,120338,PRA4QQY,1,,Unknown,2020-05-11 11:41:01.806000-04:00,2020-05-11 11:41:10.118000-04:00,1,8.312,8.308,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24594098
PSAUTWT,120345,PRA4QQX,1,,Unknown,2020-05-11 12:23:30.842000-04:00,2020-05-11 12:24:09.970000-04:00,1,39.128,39.12,(75%) I think I can solve these problems,True,1.0,True,1,0,0,0,0,False,False,False,24634484
PSAUTWT,120345,PRA4QPA,1,,Control 2,2020-05-11 12:24:11.883000-04:00,2020-05-11 12:24:46.164000-04:00,1,34.281,34.274,180,True,1.0,True,1,1,0,0,0,False,False,False,24635180
PSAUTWT,120345,PRA4QPB,1,,Control 2,2020-05-11 12:24:47.083000-04:00,2020-05-11 12:24:57.422000-04:00,1,10.339,10.331,360,True,1.0,True,1,1,0,0,0,False,False,False,24635760
PSAUTWT,120345,PRA4QPC,1,,Control 2,2020-05-11 12:24:58.313000-04:00,2020-05-11 12:25:17.270000-04:00,1,18.957,18.952,810,True,1.0,True,1,1,0,0,0,False,False,False,24635948
PSAUTWT,120345,PRA547E,1,,Unknown,2020-05-11 12:25:18.258000-04:00,2020-05-11 12:25:20.080000-04:00,1,1.822,1.818,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24636284
PSAUTWT,120345,PRA4QQY,1,,Unknown,2020-05-11 12:25:20.992000-04:00,2020-05-11 12:25:29.552000-04:00,1,8.56,8.553,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24636323
PSAUTWT,120438,PRA4QQX,1,,Unknown,2020-05-11 09:22:05.942000-04:00,2020-05-11 09:22:35.574000-04:00,1,29.632,29.619,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24475124
PSAUTWT,120438,PRA4QJZ,1,,Unknown,2020-05-11 09:22:37.879000-04:00,2020-05-11 09:22:45.480000-04:00,1,7.601,7.595,I want to choose how much I practice.,False,0.0,True,1,0,0,0,0,False,False,False,24475420
PSAUTWT,120438,PRA4QJ2,1,,Unknown,2020-05-11 09:22:47.611000-04:00,2020-05-11 09:23:19.057000-04:00,1,31.446,31.439,More,True,1.0,True,1,0,0,0,0,False,False,False,24475506
PSAUTWT,120438,PRA4QPA,1,,Treatment 2,2020-05-11 09:23:21.136000-04:00,2020-05-11 09:23:52.144000-04:00,1,31.008,31.002,180,True,1.0,True,1,1,0,0,0,False,False,False,24475810
PSAUTWT,120438,PRA4QPB,1,,Treatment 2,2020-05-11 09:23:52.861000-04:00,2020-05-11 09:24:50.229000-04:00,1,57.368,57.36,360,True,1.0,True,1,1,0,0,0,False,False,False,24476199
PSAUTWT,120438,PRA4QPC,1,,Treatment 2,2020-05-11 09:24:52.519000-04:00,2020-05-11 09:25:13.570000-04:00,1,21.051,21.045,810,True,1.0,True,1,1,0,0,0,False,False,False,24476628
PSAUTWT,120438,PRA4QPD,1,,Treatment 2,2020-05-11 09:25:14.430000-04:00,2020-05-11 09:25:30.794000-04:00,1,16.364,16.357,160,True,1.0,True,1,1,0,0,0,False,False,False,24476941
PSAUTWT,120438,PRA4QQY,1,,Unknown,2020-05-11 09:25:34.966000-04:00,2020-05-11 09:25:53.832000-04:00,1,18.866,18.86,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24477037
PSAUTWT,120466,PRA4QQX,1,,Unknown,2020-05-11 09:28:31.911000-04:00,2020-05-11 09:29:22.320000-04:00,1,50.409,50.397,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24478789
PSAUTWT,120466,PRA4QPA,1,,Control 3,2020-05-11 09:29:25.104000-04:00,2020-05-11 09:29:32.256000-04:00,1,7.152,7.144,180,True,1.0,True,1,1,0,0,0,False,False,False,24479358
PSAUTWT,120466,PRA4QPB,1,,Control 3,2020-05-11 09:29:33.309000-04:00,2020-05-11 09:29:55.116000-04:00,1,21.807,21.801,360,True,1.0,True,1,1,0,0,0,False,False,False,24479439
PSAUTWT,120466,PRA4QPC,1,,Control 3,2020-05-11 09:29:56.093000-04:00,2020-05-11 09:30:37.530000-04:00,1,41.437,41.432,810,True,1.0,True,1,1,0,0,0,False,False,False,24479662
PSAUTWT,120466,PRA4QPD,1,,Control 3,2020-05-11 09:30:38.195000-04:00,2020-05-11 09:30:47.455000-04:00,1,9.26,9.254,160,True,1.0,True,1,1,0,0,0,False,False,False,24480068
PSAUTWT,120466,PRA547E,1,,Unknown,2020-05-11 09:30:48.231000-04:00,2020-05-11 09:30:52.298000-04:00,1,4.067,4.061,I am ready to work until I get three right in a row.,False,0.0,True,1,0,0,0,0,False,False,False,24480176
PSAUTWT,120466,PRA4QQY,1,,Unknown,2020-05-11 09:30:53.864000-04:00,2020-05-11 09:31:10.034000-04:00,1,16.17,16.163,"(100%) Yes, I can solve these problems",True,1.0,True,1,0,0,0,0,False,False,False,24480229
PSAUTWT,121114,PRA4QQX,1,,Unknown,2020-05-11 09:10:30.555000-04:00,2020-05-11 09:12:18.225000-04:00,1,107.67,107.658,(50%) Maybe I can solve these problems,False,0.0,True,1,0,0,0,0,False,False,False,24468886
PSAUTWT,121114,PRA4QPA,1,,Control 1,2020-05-11 09:12:21.673000-04:00,2020-05-11 09:12:54.249000-04:00,1,32.576,32.566,180,True,1.0,True,1,1,0,0,0,False,False,False,24469780
PSAUTWT,121114,PRA4QPB,1,,Control 1,2020-05-11 09:12:54.962000-04:00,2020-05-11 09:13:17.259000-04:00,1,22.297,22.292,360,True,1.0,True,1,1,0,0,0,False,False,False,24470064
